cell_id	poi_count_total	poi_amenity_count	poi_shop_count	poi_tourism_count	poi_leisure_count	poi_office_count	poi_public_transport_count	poi_log1p_total
23_67	8	7	0	1	0	0	0	2.1972245773362196
23_68	35	27	1	5	2	0	0	3.58351893845611
23_69	0	0	0	0	0	0	0	0.0
23_70	5	5	0	0	0	0	0	1.791759469228055
23_71	0	0	0	0	0	0	0	0.0
23_72	0	0	0	0	0	0	0	0.0
23_73	0	0	0	0	0	0	0	0.0
23_74	0	0	0	0	0	0	0	0.0
23_75	0	0	0	0	0	0	0	0.0
23_76	0	0	0	0	0	0	0	0.0
23_77	0	0	0	0	0	0	0	0.0
23_78	0	0	0	0	0	0	0	0.0
23_79	0	0	0	0	0	0	0	0.0
23_80	0	0	0	0	0	0	0	0.0
23_81	0	0	0	0	0	0	0	0.0
23_82	4	2	0	2	0	0	0	1.6094379124341003
23_83	0	0	0	0	0	0	0	0.0
23_84	0	0	0	0	0	0	0	0.0
23_85	0	0	0	0	0	0	0	0.0
23_86	0	0	0	0	0	0	0	0.0
23_87	1	0	0	1	0	0	0	0.6931471805599453
23_88	0	0	0	0	0	0	0	0.0
23_89	5	2	0	0	0	0	3	1.791759469228055
23_90	21	5	0	5	11	0	0	3.091042453358316
23_91	42	15	2	9	9	0	7	3.7612001156935624
23_92	1	1	0	0	0	0	0	0.6931471805599453
23_93	1	0	0	1	0	0	0	0.6931471805599453
23_94	0	0	0	0	0	0	0	0.0
23_95	0	0	0	0	0	0	0	0.0
23_96	0	0	0	0	0	0	0	0.0
23_97	1	1	0	0	0	0	0	0.6931471805599453
23_98	13	10	0	1	2	0	0	2.6390573296152584
23_99	2	2	0	0	0	0	0	1.0986122886681098
23_100	0	0	0	0	0	0	0	0.0
24_1	0	0	0	0	0	0	0	0.0
24_2	0	0	0	0	0	0	0	0.0
24_3	0	0	0	0	0	0	0	0.0
24_4	0	0	0	0	0	0	0	0.0
24_5	0	0	0	0	0	0	0	0.0
24_6	0	0	0	0	0	0	0	0.0
24_7	0	0	0	0	0	0	0	0.0
24_8	0	0	0	0	0	0	0	0.0
24_9	0	0	0	0	0	0	0	0.0
24_10	0	0	0	0	0	0	0	0.0
24_11	0	0	0	0	0	0	0	0.0
24_12	0	0	0	0	0	0	0	0.0
24_13	0	0	0	0	0	0	0	0.0
24_14	0	0	0	0	0	0	0	0.0
24_15	0	0	0	0	0	0	0	0.0
24_16	0	0	0	0	0	0	0	0.0
24_17	0	0	0	0	0	0	0	0.0
24_18	0	0	0	0	0	0	0	0.0
24_19	0	0	0	0	0	0	0	0.0
24_20	0	0	0	0	0	0	0	0.0
24_21	0	0	0	0	0	0	0	0.0
24_22	0	0	0	0	0	0	0	0.0
24_23	0	0	0	0	0	0	0	0.0
24_24	0	0	0	0	0	0	0	0.0
24_25	0	0	0	0	0	0	0	0.0
24_26	0	0	0	0	0	0	0	0.0
24_27	0	0	0	0	0	0	0	0.0
24_28	0	0	0	0	0	0	0	0.0
24_29	0	0	0	0	0	0	0	0.0
24_30	0	0	0	0	0	0	0	0.0
24_31	0	0	0	0	0	0	0	0.0
24_32	4	4	0	0	0	0	0	1.6094379124341003
24_33	5	4	0	0	0	1	0	1.791759469228055
24_34	1	1	0	0	0	0	0	0.6931471805599453
24_35	71	49	3	0	17	0	2	4.276666119016055
24_36	20	14	0	3	3	0	0	3.044522437723423
24_37	5	5	0	0	0	0	0	1.791759469228055
24_38	6	4	0	0	2	0	0	1.9459101490553132
24_39	0	0	0	0	0	0	0	0.0
24_40	0	0	0	0	0	0	0	0.0
24_41	2	1	0	1	0	0	0	1.0986122886681098
24_42	27	20	3	0	4	0	0	3.332204510175204
24_43	37	26	5	3	3	0	0	3.6375861597263857
24_44	6	4	1	0	0	0	1	1.9459101490553132
24_45	8	3	0	0	0	0	5	2.1972245773362196
24_46	10	5	0	0	0	0	5	2.3978952727983707
24_47	20	10	3	0	3	0	4	3.044522437723423
24_48	79	31	19	0	1	1	27	4.382026634673881
24_49	5	5	0	0	0	0	0	1.791759469228055
24_50	34	15	2	0	0	0	17	3.5553480614894135
24_51	15	4	0	0	0	0	11	2.772588722239781
24_52	38	7	0	0	1	24	6	3.6635616461296463
24_53	35	19	3	0	5	0	8	3.58351893845611
24_54	65	35	1	1	18	1	9	4.189654742026425
24_55	23	19	1	0	1	0	2	3.1780538303479458
24_56	93	58	2	3	18	0	12	4.543294782270004
24_57	54	25	2	0	11	2	14	4.007333185232471
24_58	156	75	22	2	45	8	4	5.056245805348308
24_59	511	337	41	53	26	4	50	6.238324625039508
24_60	238	153	30	3	11	2	39	5.476463551931511
24_61	77	52	14	0	11	0	0	4.356708826689592
24_62	41	28	8	0	5	0	0	3.7376696182833684
24_63	20	13	2	1	4	0	0	3.044522437723423
24_64	31	24	4	0	3	0	0	3.4657359027997265
24_65	23	15	4	0	1	0	3	3.1780538303479458
24_66	15	15	0	0	0	0	0	2.772588722239781
24_67	29	24	2	0	3	0	0	3.4011973816621555
24_68	25	17	0	0	8	0	0	3.258096538021482
24_69	5	5	0	0	0	0	0	1.791759469228055
24_70	1	0	0	1	0	0	0	0.6931471805599453
24_71	0	0	0	0	0	0	0	0.0
24_72	0	0	0	0	0	0	0	0.0
24_73	0	0	0	0	0	0	0	0.0
24_74	0	0	0	0	0	0	0	0.0
24_75	0	0	0	0	0	0	0	0.0
24_76	0	0	0	0	0	0	0	0.0
24_77	0	0	0	0	0	0	0	0.0
24_78	0	0	0	0	0	0	0	0.0
24_79	0	0	0	0	0	0	0	0.0
24_80	0	0	0	0	0	0	0	0.0
24_81	2	0	0	1	0	0	1	1.0986122886681098
24_82	1	0	0	1	0	0	0	0.6931471805599453
24_83	0	0	0	0	0	0	0	0.0
24_84	2	2	0	0	0	0	0	1.0986122886681098
24_85	0	0	0	0	0	0	0	0.0
24_86	2	0	0	2	0	0	0	1.0986122886681098
24_87	0	0	0	0	0	0	0	0.0
24_88	62	36	0	19	6	0	1	4.143134726391533
24_89	4	1	0	1	0	0	2	1.6094379124341003
24_90	49	11	2	27	3	0	6	3.912023005428146
24_91	99	37	15	40	6	0	1	4.605170185988092
24_92	84	40	17	11	1	6	9	4.442651256490317
24_93	1	1	0	0	0	0	0	0.6931471805599453
24_94	0	0	0	0	0	0	0	0.0
24_95	1	0	0	1	0	0	0	0.6931471805599453
24_96	4	4	0	0	0	0	0	1.6094379124341003
24_97	3	3	0	0	0	0	0	1.3862943611198906
24_98	3	3	0	0	0	0	0	1.3862943611198906
24_99	8	8	0	0	0	0	0	2.1972245773362196
24_100	0	0	0	0	0	0	0	0.0
25_1	0	0	0	0	0	0	0	0.0
25_2	0	0	0	0	0	0	0	0.0
25_3	0	0	0	0	0	0	0	0.0
25_4	0	0	0	0	0	0	0	0.0
25_5	0	0	0	0	0	0	0	0.0
25_6	0	0	0	0	0	0	0	0.0
25_7	0	0	0	0	0	0	0	0.0
25_8	0	0	0	0	0	0	0	0.0
25_9	0	0	0	0	0	0	0	0.0
25_10	0	0	0	0	0	0	0	0.0
25_11	0	0	0	0	0	0	0	0.0
25_12	0	0	0	0	0	0	0	0.0
25_13	0	0	0	0	0	0	0	0.0
25_14	0	0	0	0	0	0	0	0.0
25_15	0	0	0	0	0	0	0	0.0
25_16	0	0	0	0	0	0	0	0.0
25_17	0	0	0	0	0	0	0	0.0
25_18	0	0	0	0	0	0	0	0.0
25_19	0	0	0	0	0	0	0	0.0
25_20	0	0	0	0	0	0	0	0.0
25_21	0	0	0	0	0	0	0	0.0
25_22	0	0	0	0	0	0	0	0.0
25_23	0	0	0	0	0	0	0	0.0
25_24	0	0	0	0	0	0	0	0.0
25_25	0	0	0	0	0	0	0	0.0
25_26	0	0	0	0	0	0	0	0.0
25_27	0	0	0	0	0	0	0	0.0
25_28	0	0	0	0	0	0	0	0.0
25_29	0	0	0	0	0	0	0	0.0
25_30	0	0	0	0	0	0	0	0.0
25_31	0	0	0	0	0	0	0	0.0
25_32	2	0	0	0	2	0	0	1.0986122886681098
25_33	36	29	2	2	3	0	0	3.6109179126442243
25_34	84	60	16	1	7	0	0	4.442651256490317
25_35	4	3	0	0	0	1	0	1.6094379124341003
25_36	3	3	0	0	0	0	0	1.3862943611198906
25_37	2	2	0	0	0	0	0	1.0986122886681098
25_38	0	0	0	0	0	0	0	0.0
25_39	0	0	0	0	0	0	0	0.0
25_40	1	1	0	0	0	0	0	0.6931471805599453
25_41	0	0	0	0	0	0	0	0.0
25_42	0	0	0	0	0	0	0	0.0
25_43	1	0	0	0	0	0	1	0.6931471805599453
25_44	18	7	0	1	0	0	10	2.9444389791664403
25_45	94	45	3	1	18	0	27	4.553876891600541
25_46	33	15	3	0	0	0	15	3.5263605246161616
25_47	1	1	0	0	0	0	0	0.6931471805599453
25_48	27	12	6	0	1	0	8	3.332204510175204
25_49	15	7	0	0	0	0	8	2.772588722239781
25_50	21	7	1	0	0	0	13	3.091042453358316
25_51	32	15	1	0	2	0	14	3.4965075614664802
25_52	30	10	1	1	0	10	8	3.4339872044851463
25_53	175	108	13	4	19	0	31	5.170483995038151
25_54	137	85	11	0	22	1	18	4.927253685157205
25_55	21	14	0	0	1	0	6	3.091042453358316
25_56	15	8	2	0	5	0	0	2.772588722239781
25_57	68	40	12	1	8	0	7	4.23410650459726
25_58	233	134	16	14	36	4	29	5.455321115357702
25_59	593	313	113	43	27	7	90	6.386879319362645
25_60	168	113	12	7	21	0	15	5.1298987149230735
25_61	67	37	12	0	8	0	10	4.219507705176107
25_62	24	15	4	0	0	0	5	3.2188758248682006
25_63	29	14	2	2	5	0	6	3.4011973816621555
25_64	74	53	4	1	10	0	6	4.31748811353631
25_65	35	19	1	0	1	0	14	3.58351893845611
25_66	58	46	0	0	3	0	9	4.07753744390572
25_67	52	40	3	2	7	0	0	3.970291913552122
25_68	12	10	0	0	2	0	0	2.5649493574615367
25_69	2	2	0	0	0	0	0	1.0986122886681098
25_70	0	0	0	0	0	0	0	0.0
25_71	0	0	0	0	0	0	0	0.0
25_72	0	0	0	0	0	0	0	0.0
25_73	0	0	0	0	0	0	0	0.0
25_74	0	0	0	0	0	0	0	0.0
25_75	1	1	0	0	0	0	0	0.6931471805599453
25_76	0	0	0	0	0	0	0	0.0
25_77	0	0	0	0	0	0	0	0.0
25_78	0	0	0	0	0	0	0	0.0
25_79	0	0	0	0	0	0	0	0.0
25_80	0	0	0	0	0	0	0	0.0
25_81	0	0	0	0	0	0	0	0.0
25_82	1	0	0	1	0	0	0	0.6931471805599453
25_83	1	0	0	1	0	0	0	0.6931471805599453
25_84	0	0	0	0	0	0	0	0.0
25_85	0	0	0	0	0	0	0	0.0
25_86	0	0	0	0	0	0	0	0.0
25_87	0	0	0	0	0	0	0	0.0
25_88	0	0	0	0	0	0	0	0.0
25_89	19	4	0	0	0	0	15	2.995732273553991
25_90	46	14	3	8	1	1	19	3.8501476017100584
25_91	82	35	11	16	6	0	14	4.418840607796598
25_92	55	21	8	8	4	4	10	4.02535169073515
25_93	3	2	0	0	1	0	0	1.3862943611198906
25_94	0	0	0	0	0	0	0	0.0
25_95	0	0	0	0	0	0	0	0.0
25_96	0	0	0	0	0	0	0	0.0
25_97	2	2	0	0	0	0	0	1.0986122886681098
25_98	0	0	0	0	0	0	0	0.0
25_99	2	2	0	0	0	0	0	1.0986122886681098
25_100	2	2	0	0	0	0	0	1.0986122886681098
26_1	0	0	0	0	0	0	0	0.0
26_2	0	0	0	0	0	0	0	0.0
26_3	0	0	0	0	0	0	0	0.0
26_4	0	0	0	0	0	0	0	0.0
26_5	0	0	0	0	0	0	0	0.0
26_6	0	0	0	0	0	0	0	0.0
26_7	0	0	0	0	0	0	0	0.0
26_8	0	0	0	0	0	0	0	0.0
26_9	0	0	0	0	0	0	0	0.0
26_10	0	0	0	0	0	0	0	0.0
26_11	0	0	0	0	0	0	0	0.0
26_12	0	0	0	0	0	0	0	0.0
26_13	0	0	0	0	0	0	0	0.0
26_14	0	0	0	0	0	0	0	0.0
26_15	0	0	0	0	0	0	0	0.0
26_16	0	0	0	0	0	0	0	0.0
26_17	0	0	0	0	0	0	0	0.0
26_18	0	0	0	0	0	0	0	0.0
26_19	0	0	0	0	0	0	0	0.0
26_20	0	0	0	0	0	0	0	0.0
26_21	0	0	0	0	0	0	0	0.0
26_22	0	0	0	0	0	0	0	0.0
26_23	0	0	0	0	0	0	0	0.0
26_24	0	0	0	0	0	0	0	0.0
26_25	0	0	0	0	0	0	0	0.0
26_26	0	0	0	0	0	0	0	0.0
26_27	0	0	0	0	0	0	0	0.0
26_28	0	0	0	0	0	0	0	0.0
26_29	0	0	0	0	0	0	0	0.0
26_30	0	0	0	0	0	0	0	0.0
26_31	0	0	0	0	0	0	0	0.0
26_32	0	0	0	0	0	0	0	0.0
26_33	23	22	0	0	1	0	0	3.1780538303479458
26_34	122	97	5	0	15	0	5	4.812184355372417
26_35	3	2	0	0	1	0	0	1.3862943611198906
26_36	3	3	0	0	0	0	0	1.3862943611198906
26_37	0	0	0	0	0	0	0	0.0
26_38	5	3	0	2	0	0	0	1.791759469228055
26_39	2	2	0	0	0	0	0	1.0986122886681098
26_40	0	0	0	0	0	0	0	0.0
26_41	0	0	0	0	0	0	0	0.0
26_42	0	0	0	0	0	0	0	0.0
26_43	3	1	0	0	0	0	2	1.3862943611198906
26_44	5	0	0	0	0	0	5	1.791759469228055
26_45	21	9	0	0	0	0	12	3.091042453358316
26_46	28	17	3	1	0	1	6	3.367295829986474
26_47	81	53	9	1	9	1	8	4.406719247264253
26_48	50	30	6	0	5	1	8	3.9318256327243257
26_49	248	134	29	3	39	2	41	5.517452896464707
26_50	88	35	19	0	26	1	7	4.48863636973214
26_51	81	44	1	0	8	0	28	4.406719247264253
26_52	83	54	4	1	9	0	15	4.430816798843313
26_53	114	58	21	0	7	1	27	4.74493212836325
26_54	94	63	2	0	8	0	21	4.553876891600541
26_55	41	24	4	0	3	0	10	3.7376696182833684
26_56	54	36	8	0	0	1	9	4.007333185232471
26_57	18	9	1	0	0	0	8	2.9444389791664403
26_58	24	14	2	0	2	0	6	3.2188758248682006
26_59	27	7	10	1	0	0	9	3.332204510175204
26_60	98	46	17	2	10	0	23	4.59511985013459
26_61	39	24	9	0	2	3	1	3.6888794541139363
26_62	60	50	3	1	5	1	0	4.110873864173311
26_63	13	11	2	0	0	0	0	2.6390573296152584
26_64	29	23	2	0	4	0	0	3.4011973816621555
26_65	13	13	0	0	0	0	0	2.6390573296152584
26_66	34	28	0	0	4	0	2	3.5553480614894135
26_67	22	19	0	0	3	0	0	3.1354942159291497
26_68	10	9	0	0	1	0	0	2.3978952727983707
26_69	3	3	0	0	0	0	0	1.3862943611198906
26_70	13	8	0	0	5	0	0	2.6390573296152584
26_71	0	0	0	0	0	0	0	0.0
26_72	0	0	0	0	0	0	0	0.0
26_73	0	0	0	0	0	0	0	0.0
26_74	0	0	0	0	0	0	0	0.0
26_75	0	0	0	0	0	0	0	0.0
26_76	0	0	0	0	0	0	0	0.0
26_77	0	0	0	0	0	0	0	0.0
26_78	0	0	0	0	0	0	0	0.0
26_79	0	0	0	0	0	0	0	0.0
26_80	0	0	0	0	0	0	0	0.0
26_81	3	0	0	1	0	0	2	1.3862943611198906
26_82	0	0	0	0	0	0	0	0.0
26_83	0	0	0	0	0	0	0	0.0
26_84	0	0	0	0	0	0	0	0.0
26_85	0	0	0	0	0	0	0	0.0
26_86	1	0	0	1	0	0	0	0.6931471805599453
26_87	1	0	0	1	0	0	0	0.6931471805599453
26_88	0	0	0	0	0	0	0	0.0
26_89	0	0	0	0	0	0	0	0.0
26_90	34	12	0	7	1	0	14	3.5553480614894135
26_91	5	0	0	1	0	0	4	1.791759469228055
26_92	16	4	1	3	0	0	8	2.833213344056216
26_93	21	5	0	16	0	0	0	3.091042453358316
26_94	0	0	0	0	0	0	0	0.0
26_95	0	0	0	0	0	0	0	0.0
26_96	0	0	0	0	0	0	0	0.0
26_97	0	0	0	0	0	0	0	0.0
26_98	0	0	0	0	0	0	0	0.0
26_99	0	0	0	0	0	0	0	0.0
26_100	4	1	0	3	0	0	0	1.6094379124341003
27_1	0	0	0	0	0	0	0	0.0
27_2	0	0	0	0	0	0	0	0.0
27_3	0	0	0	0	0	0	0	0.0
27_4	0	0	0	0	0	0	0	0.0
27_5	0	0	0	0	0	0	0	0.0
27_6	0	0	0	0	0	0	0	0.0
27_7	0	0	0	0	0	0	0	0.0
27_8	0	0	0	0	0	0	0	0.0
27_9	0	0	0	0	0	0	0	0.0
27_10	0	0	0	0	0	0	0	0.0
27_11	0	0	0	0	0	0	0	0.0
27_12	0	0	0	0	0	0	0	0.0
27_13	0	0	0	0	0	0	0	0.0
27_14	0	0	0	0	0	0	0	0.0
27_15	0	0	0	0	0	0	0	0.0
27_16	0	0	0	0	0	0	0	0.0
27_17	0	0	0	0	0	0	0	0.0
27_18	0	0	0	0	0	0	0	0.0
27_19	0	0	0	0	0	0	0	0.0
27_20	0	0	0	0	0	0	0	0.0
27_21	0	0	0	0	0	0	0	0.0
27_22	0	0	0	0	0	0	0	0.0
27_23	0	0	0	0	0	0	0	0.0
27_24	0	0	0	0	0	0	0	0.0
27_25	0	0	0	0	0	0	0	0.0
27_26	0	0	0	0	0	0	0	0.0
27_27	0	0	0	0	0	0	0	0.0
27_28	0	0	0	0	0	0	0	0.0
27_29	0	0	0	0	0	0	0	0.0
27_30	0	0	0	0	0	0	0	0.0
27_31	0	0	0	0	0	0	0	0.0
27_32	0	0	0	0	0	0	0	0.0
27_33	0	0	0	0	0	0	0	0.0
27_34	33	25	2	0	6	0	0	3.5263605246161616
27_35	46	35	0	0	6	1	4	3.8501476017100584
27_36	2	1	0	0	1	0	0	1.0986122886681098
27_37	0	0	0	0	0	0	0	0.0
27_38	0	0	0	0	0	0	0	0.0
27_39	0	0	0	0	0	0	0	0.0
27_40	0	0	0	0	0	0	0	0.0
27_41	0	0	0	0	0	0	0	0.0
27_42	1	0	0	0	0	0	1	0.6931471805599453
27_43	2	0	0	0	0	0	2	1.0986122886681098
27_44	2	0	0	0	0	0	2	1.0986122886681098
27_45	2	0	0	0	0	0	2	1.0986122886681098
27_46	9	5	0	0	1	0	3	2.302585092994046
27_47	21	13	1	0	7	0	0	3.091042453358316
27_48	65	45	7	0	13	0	0	4.189654742026425
27_49	223	141	36	6	15	1	24	5.4116460518550396
27_50	350	192	28	36	58	7	29	5.860786223465865
27_51	43	27	8	0	1	0	7	3.784189633918261
27_52	37	22	2	0	1	0	12	3.6375861597263857
27_53	71	44	6	2	3	0	16	4.276666119016055
27_54	18	10	0	0	0	0	8	2.9444389791664403
27_55	19	5	0	0	3	0	11	2.995732273553991
27_56	54	34	0	0	9	0	11	4.007333185232471
27_57	39	24	0	0	6	0	9	3.6888794541139363
27_58	115	65	14	2	8	1	25	4.7535901911063645
27_59	70	36	12	1	7	1	13	4.2626798770413155
27_60	145	72	5	20	23	0	25	4.983606621708336
27_61	167	76	12	0	70	2	7	5.123963979403259
27_62	31	26	0	0	4	0	1	3.4657359027997265
27_63	30	25	0	1	4	0	0	3.4339872044851463
27_64	51	33	3	0	9	0	6	3.9512437185814275
27_65	61	43	5	0	12	1	0	4.127134385045092
27_66	62	48	6	0	8	0	0	4.143134726391533
27_67	24	22	0	0	2	0	0	3.2188758248682006
27_68	21	16	0	1	4	0	0	3.091042453358316
27_69	11	11	0	0	0	0	0	2.4849066497880004
27_70	2	2	0	0	0	0	0	1.0986122886681098
27_71	0	0	0	0	0	0	0	0.0
27_72	0	0	0	0	0	0	0	0.0
27_73	0	0	0	0	0	0	0	0.0
27_74	1	0	0	0	1	0	0	0.6931471805599453
27_75	0	0	0	0	0	0	0	0.0
27_76	0	0	0	0	0	0	0	0.0
27_77	0	0	0	0	0	0	0	0.0
27_78	0	0	0	0	0	0	0	0.0
27_79	0	0	0	0	0	0	0	0.0
27_80	0	0	0	0	0	0	0	0.0
27_81	0	0	0	0	0	0	0	0.0
27_82	0	0	0	0	0	0	0	0.0
27_83	1	1	0	0	0	0	0	0.6931471805599453
27_84	0	0	0	0	0	0	0	0.0
27_85	0	0	0	0	0	0	0	0.0
27_86	6	1	0	5	0	0	0	1.9459101490553132
27_87	1	0	0	1	0	0	0	0.6931471805599453
27_88	6	3	0	3	0	0	0	1.9459101490553132
27_89	2	1	0	1	0	0	0	1.0986122886681098
27_90	1	0	0	0	0	0	1	0.6931471805599453
27_91	14	0	0	0	0	0	14	2.70805020110221
27_92	66	20	1	25	7	0	13	4.204692619390966
27_93	3	0	0	0	0	0	3	1.3862943611198906
27_94	0	0	0	0	0	0	0	0.0
27_95	0	0	0	0	0	0	0	0.0
27_96	0	0	0	0	0	0	0	0.0
27_97	0	0	0	0	0	0	0	0.0
27_98	0	0	0	0	0	0	0	0.0
27_99	0	0	0	0	0	0	0	0.0
27_100	0	0	0	0	0	0	0	0.0
28_1	0	0	0	0	0	0	0	0.0
28_2	0	0	0	0	0	0	0	0.0
28_3	0	0	0	0	0	0	0	0.0
28_4	0	0	0	0	0	0	0	0.0
28_5	0	0	0	0	0	0	0	0.0
28_6	0	0	0	0	0	0	0	0.0
28_7	0	0	0	0	0	0	0	0.0
28_8	0	0	0	0	0	0	0	0.0
28_9	0	0	0	0	0	0	0	0.0
28_10	0	0	0	0	0	0	0	0.0
28_11	0	0	0	0	0	0	0	0.0
28_12	0	0	0	0	0	0	0	0.0
28_13	0	0	0	0	0	0	0	0.0
28_14	0	0	0	0	0	0	0	0.0
28_15	0	0	0	0	0	0	0	0.0
28_16	0	0	0	0	0	0	0	0.0
28_17	0	0	0	0	0	0	0	0.0
28_18	0	0	0	0	0	0	0	0.0
28_19	0	0	0	0	0	0	0	0.0
28_20	0	0	0	0	0	0	0	0.0
28_21	0	0	0	0	0	0	0	0.0
28_22	0	0	0	0	0	0	0	0.0
28_23	0	0	0	0	0	0	0	0.0
28_24	0	0	0	0	0	0	0	0.0
28_25	0	0	0	0	0	0	0	0.0
28_26	0	0	0	0	0	0	0	0.0
28_27	0	0	0	0	0	0	0	0.0
28_28	0	0	0	0	0	0	0	0.0
28_29	0	0	0	0	0	0	0	0.0
28_30	0	0	0	0	0	0	0	0.0
28_31	0	0	0	0	0	0	0	0.0
28_32	0	0	0	0	0	0	0	0.0
28_33	0	0	0	0	0	0	0	0.0
28_34	4	3	0	0	1	0	0	1.6094379124341003
28_35	114	88	12	1	9	0	4	4.74493212836325
28_36	35	29	2	0	4	0	0	3.58351893845611
28_37	1	1	0	0	0	0	0	0.6931471805599453
28_38	0	0	0	0	0	0	0	0.0
28_39	2	2	0	0	0	0	0	1.0986122886681098
28_40	0	0	0	0	0	0	0	0.0
28_41	0	0	0	0	0	0	0	0.0
28_42	3	0	0	0	0	0	3	1.3862943611198906
28_43	2	0	0	0	0	0	2	1.0986122886681098
28_44	0	0	0	0	0	0	0	0.0
28_45	1	1	0	0	0	0	0	0.6931471805599453
28_46	0	0	0	0	0	0	0	0.0
28_47	6	6	0	0	0	0	0	1.9459101490553132
28_48	2	1	1	0	0	0	0	1.0986122886681098
28_49	42	33	7	0	2	0	0	3.7612001156935624
28_50	59	34	8	1	7	2	7	4.0943445622221
28_51	87	51	15	1	2	1	17	4.477336814478207
28_52	56	27	4	0	10	0	15	4.04305126783455
28_53	125	67	7	0	26	1	24	4.836281906951478
28_54	33	17	0	2	6	0	8	3.5263605246161616
28_55	70	35	7	2	13	0	13	4.2626798770413155
28_56	41	20	0	0	5	0	16	3.7376696182833684
28_57	27	10	1	0	2	0	14	3.332204510175204
28_58	2	2	0	0	0	0	0	1.0986122886681098
28_59	0	0	0	0	0	0	0	0.0
28_60	42	24	3	7	3	0	5	3.7612001156935624
28_61	23	16	0	0	7	0	0	3.1780538303479458
28_62	5	5	0	0	0	0	0	1.791759469228055
28_63	0	0	0	0	0	0	0	0.0
28_64	0	0	0	0	0	0	0	0.0
28_65	2	2	0	0	0	0	0	1.0986122886681098
28_66	155	121	5	3	19	0	7	5.049856007249537
28_67	52	38	2	2	7	0	3	3.970291913552122
28_68	23	20	1	0	1	0	1	3.1780538303479458
28_69	14	13	0	0	1	0	0	2.70805020110221
28_70	1	1	0	0	0	0	0	0.6931471805599453
28_71	5	5	0	0	0	0	0	1.791759469228055
28_72	0	0	0	0	0	0	0	0.0
28_73	1	1	0	0	0	0	0	0.6931471805599453
28_74	0	0	0	0	0	0	0	0.0
28_75	0	0	0	0	0	0	0	0.0
28_76	0	0	0	0	0	0	0	0.0
28_77	0	0	0	0	0	0	0	0.0
28_78	0	0	0	0	0	0	0	0.0
28_79	0	0	0	0	0	0	0	0.0
28_80	0	0	0	0	0	0	0	0.0
28_81	0	0	0	0	0	0	0	0.0
28_82	0	0	0	0	0	0	0	0.0
28_83	0	0	0	0	0	0	0	0.0
28_84	0	0	0	0	0	0	0	0.0
28_85	0	0	0	0	0	0	0	0.0
28_86	0	0	0	0	0	0	0	0.0
28_87	1	0	0	1	0	0	0	0.6931471805599453
28_88	0	0	0	0	0	0	0	0.0
28_89	8	2	0	6	0	0	0	2.1972245773362196
28_90	11	1	0	1	0	0	9	2.4849066497880004
28_91	1	0	0	0	0	0	1	0.6931471805599453
28_92	14	3	0	4	0	0	7	2.70805020110221
28_93	20	2	0	9	3	0	6	3.044522437723423
28_94	16	5	1	3	0	0	7	2.833213344056216
28_95	0	0	0	0	0	0	0	0.0
28_96	0	0	0	0	0	0	0	0.0
28_97	0	0	0	0	0	0	0	0.0
28_98	2	2	0	0	0	0	0	1.0986122886681098
28_99	0	0	0	0	0	0	0	0.0
28_100	0	0	0	0	0	0	0	0.0
29_1	0	0	0	0	0	0	0	0.0
29_2	0	0	0	0	0	0	0	0.0
29_3	0	0	0	0	0	0	0	0.0
29_4	0	0	0	0	0	0	0	0.0
29_5	0	0	0	0	0	0	0	0.0
29_6	0	0	0	0	0	0	0	0.0
29_7	0	0	0	0	0	0	0	0.0
29_8	0	0	0	0	0	0	0	0.0
29_9	0	0	0	0	0	0	0	0.0
29_10	0	0	0	0	0	0	0	0.0
29_11	0	0	0	0	0	0	0	0.0
29_12	0	0	0	0	0	0	0	0.0
29_13	0	0	0	0	0	0	0	0.0
29_14	0	0	0	0	0	0	0	0.0
29_15	0	0	0	0	0	0	0	0.0
29_16	0	0	0	0	0	0	0	0.0
29_17	0	0	0	0	0	0	0	0.0
29_18	0	0	0	0	0	0	0	0.0
29_19	0	0	0	0	0	0	0	0.0
29_20	0	0	0	0	0	0	0	0.0
29_21	0	0	0	0	0	0	0	0.0
29_22	0	0	0	0	0	0	0	0.0
29_23	0	0	0	0	0	0	0	0.0
29_24	0	0	0	0	0	0	0	0.0
29_25	0	0	0	0	0	0	0	0.0
29_26	0	0	0	0	0	0	0	0.0
29_27	0	0	0	0	0	0	0	0.0
29_28	0	0	0	0	0	0	0	0.0
29_29	0	0	0	0	0	0	0	0.0
29_30	0	0	0	0	0	0	0	0.0
29_31	0	0	0	0	0	0	0	0.0
29_32	0	0	0	0	0	0	0	0.0
29_33	0	0	0	0	0	0	0	0.0
29_34	0	0	0	0	0	0	0	0.0
29_35	15	11	0	1	1	0	2	2.772588722239781
29_36	14	11	0	0	1	0	2	2.70805020110221
29_37	1	1	0	0	0	0	0	0.6931471805599453
29_38	0	0	0	0	0	0	0	0.0
29_39	0	0	0	0	0	0	0	0.0
29_40	0	0	0	0	0	0	0	0.0
29_41	0	0	0	0	0	0	0	0.0
29_42	0	0	0	0	0	0	0	0.0
29_43	1	1	0	0	0	0	0	0.6931471805599453
29_44	0	0	0	0	0	0	0	0.0
29_45	0	0	0	0	0	0	0	0.0
29_46	2	2	0	0	0	0	0	1.0986122886681098
29_47	0	0	0	0	0	0	0	0.0
29_48	0	0	0	0	0	0	0	0.0
29_49	11	9	0	0	2	0	0	2.4849066497880004
